,tweet_id,user_id,bullying_traces,type,form,teasing,author_role,emotion,tweet_text
3650,102044783064784897,247101057,y,report,other,n,reporter,none,David Arquette Reveals His Daughter Coco Has Been Bullied HTTPURL
3653,100296835075293184,313799471,n,,,,,,#SelfDefense The Best Martial Art for stopping Bullying HTTPURL
3654,100301747288932353,324141994,n,,,,,,I just see pure bully vans going towards totty cambridge / edmonton sides boy
3655,101634367390101504,54416057,y,self-disclosure,cyberbullying,n,victim,sadness,omg ! @USER & @USER are making fun of me and my sleeping habits :( i 'm feeling unloved and cyber-bullied !
3657,106358362706415616,50065659,n,,,,,,"19 children , 24 adults & 6 pets sheltered . With school in session , now is the time to discuss bullying : HTTPURL"
3659,102375089621831680,14642196,n,,,,,,"The Cruelty Crisis : Bullying Is n't a School Problem , It 's a National Pastime | Psychology Today HTTPURL"
3662,100086247585890305,182752731,y,accusation,other,y,accuser,none,"@USER You little bully . [ Smirks wickedly ] In that case , you might just get one soon ."
3667,108849410825392129,355757429,y,self-disclosure,other,n,victim,none,"@USER yeah i came 2 days ago , started getting bullied the first day-looks up slightly -"
3668,100124460048330752,254307059,n,,,,,,Stand up nd do sumthen lol a bully favorite line
3669,101025215097733120,272224275,n,,,,,,Recognizing And Dealing With Bullying In The Workplace HTTPURL
3674,108635959565877248,262875426,y,accusation,other,n,accuser,none,@USER your a bully .
3675,108670880548257792,283662971,y,report,other,n,reporter,none,"@USER OMG Darryn has to go , I feel ill everytime he exposes that gross body of his and he 's nasty and bullying #BigBrother"
3677,102922707552845825,236637677,y,report,other,n,reporter,none,Lmao @USER is a bully
3680,100662069543706624,47778529,n,,,,,,It 's so funny when the bully meets their match ! ! !
3682,108639880275431424,263800900,n,,,,,,"@USER He 'll be good at stopping teams bullying #afc , effective against likes of Stoke . But Cahill could have done that too ."
3685,107985961257926656,360323217,y,self-disclosure,other,n,victim,none,@USER I 've seen a lot of people switch schools because of bullying but I decided I did n't want to be one of them
3686,100238823283363840,29633395,n,,,,,,"ITS GOIN DWN "" BEDROOM BULLY "" STYLE #AUG20THCLUBGRAVITY ER ' 1 FREE B4 12AM & $ 10 ADV TIXX HTTPURL MUSIC BY @USER"
3687,102549305382014976,162904928,y,self-disclosure,other,n,victim,none,"I 'm a girl who deals with bad acne , weight issues and low self esteem . I get bullied everyday by people and ... HTTPURL"
3688,105526020727250944,356901708,n,,,,,,"Read my response to "" Have you ever Been bullied at school ? "" : HTTPURL"
3695,100077985406787584,308762158,n,,,,,,The Bully at Work : What You Can Do to Stop the Hurt and Reclaim Your Dignity on the Job HTTPURL
3696,102517289655603200,31530021,n,,,,,,Alicia has just given a shit about bullying & Animal abuse . Give a Shit at Give-a-Shit.org #giveashit
3699,106742864976941057,51751058,n,,,,,,@USER @USER get lost la you :( so xia sway i kena bullied by a pig :/
3712,101515849067794432,100109804,y,report,verbal,n,reporter,none,@USER she need to switch her bully game up its 2011 and she still cussing out people
3718,105351431657226241,25827803,y,denial,other,n,bully,none,Not liking how @USER is making me out to be a bully ! ' who constantly tweets me criticism ' did your mum tell you it 's wrong to lie ? !
3721,107969542499741696,153349276,y,report,cyberbullying,n,reporter,none,"@USER tweeting her saying she 's ugly , a whore and that she should go burn in hell is bullying though . I know TrollJunes has n't said that"
3722,108922226862075904,24441503,n,,,,,,CLICK 4 DETAILS -> HTTPURL ALL ROADS LEAD TO #WILDBULL THIS THURSDAY HOSTED BY @USER ( EVERYONE 5 $ ) <- SPREAD THE WORD
3725,104005092788805633,235007989,n,,,,,,Dude on bully beatdown is super wild !
3726,104323554161602560,124541731,n,,,,,,#youknowuwrong if u bullied any of the @USER
3727,104908229921878016,330686773,n,,,,,,"@USER Generally , they seem to be kids who were bullied at school , who enjoy the sense of power a high-vis jacket gives them ."
3730,103677906747789312,131477938,y,accusation,other,n,accuser,none,@USER Whatever you bully !
3737,103022227208945664,20720156,y,report,other,n,reporter,none,"@USER actually I just realized , this is n't Running Man and Kwangsoo is still being bullied . lol . D: noooooo kwangsoo :'("
3739,105961990010318848,151034721,n,,,,,,Stonewall are looking for young people aged 16-18 who have you experienced homophobic bullying and would be ... HTTPURL
3741,101628914828455936,177805490,n,,,,,,Update News > > Rebecca Black ' Friday ' Star Drops Out of School Due to Bullying HTTPURL
3743,104110728033742848,33090235,n,,,,,,"But seriously , I hate Angelica ! Dumb bitch always bullying Tommy , Chuckie , Phil & Lil . She be salty as shit when Susie comes shut shit DOWN !"
3747,103266926473650176,293836048,y,denial,other,n,bully,none,@USER lol . Ok asha . I 'm not being a bully .
3749,104376601504002049,95344269,n,,,,,,Lloyd Banks - Big Bully .. My Son Reallly Went Off
3765,100975982533541888,134183963,y,self-disclosure,other,n,victim,none,@USER Got ! You always bully me . : <
3768,103655858776453121,223703963,y,self-disclosure,other,n,defender,none,@USER Hi ian ! I everyday watch your show leh ! ! Dont bully ahya and zhiyong ! ! Dont join gang and lijie chou nu ren ! <3
3771,100209189770641409,235340304,y,report,other,y,reporter,none,@USER what happen to your life ? what makes it shitty ? so you 've been bullying ? goodgood . huhuhuhu .
3774,105715854771105793,225908394,n,,,,,,"@USER your pizza look so good , and i love see you happy , i hate when a person gets bullied , because i know the feeling , and it hurts ."
3776,109001159053819904,40910607,n,,,,,,@USER - It constantly amazes me how big a problem bullying still is . Kudos for writing your post !
3778,103484713137745920,255053043,n,,,,,,Bullying incidents nearly quadruple in Nashua schools - Nashua Telegraph : Bullying incidents nearly quadruple in ... HTTPURL
3779,104398619515432960,95257797,n,,,,,,U_U Le hacemos bulling a Laurita U_U
3783,101010241646366720,78458449,n,,,,,,“ @USER : @USER university of Phoenix ” yea son they will bully you at university Of Phoenix ! Lol
3784,102116454245212160,83105406,y,denial,other,y,bully,none,@USER @USER looooool how do I bully you shyyy ? and the random 9 yr old started it ! hahahaaa
3786,100339635116445696,271431499,n,,,,,,"half birthday on Saturday ... bully for ME , picked up a shift at work that night"
3798,108023733758861312,234648828,n,,,,,,<--- bully !
3801,108651176609857536,94912172,n,,,,,,Fathers can have such an impact to help their Son or daughter through a School Bullying situation #fathers #twitterdads #family
3811,109069934977486848,130536074,n,,,,,,@USER likedat treat me lo u ... My throat dam hurt . Do n't bully leh :( ( ( okay lo meet u ... So far again - . - zomg
3813,104166033841061888,164541201,y,self-disclosure,other,n,defender,none,Please do n't bully @USER ... kkkk
3817,101746455684976640,178060539,n,,,,,,Attended a session on bullying and cyberbullying . Well worth the time !
3822,108608182699573250,10392012,n,,,,,,#ebz Oh gather round me bully boys And I 'll zing you a zong Of the windless waveless sunless Ze ... HTTPURL
3824,104604590925824000,346440125,n,,,,,,Bully Tools 92312 24 - Inch Lawn reviews HTTPURL
3825,105108139103363072,252255722,n,,,,,,"Today , 17 teens will take their own lives due to bullying . HTTPURL"
3830,109125505697054720,48134080,y,self-disclosure,other,n,victim,none,"And on top of all the shit that 's happened already , I think I 'm ALREADY being fucking bullied - _ - Btw , it 's only 7 days into skool - _ - #FML"
3833,108931481178603520,50722207,n,,,,,,Bullying felino HTTPURL
3835,102205745470242816,282671850,y,self-disclosure,other,y,victim,none,@USER aww hugss loool u was bullying me not long ago
3841,101759595625721856,164980930,y,denial,other,n,bully,none,I ain't even big enough to be a bully
3842,105638866094006272,44621942,n,,,,,,"@USER @USER @USER ya lor equals to bully alr . Haha kes , aby misses you !"
3847,101762909683716096,262321162,y,self-disclosure,verbal,n,victim,none,@USER Yeah . Mostly it was this one guy who verbally bullied me at school and on my LiveJournal / everywhere online .
3848,104234933932920833,161772821,n,,,,,,@USER lol . I 'll bully u !
3849,106116736557920257,225174844,n,,,,,,"Kiosked selected as White Bull 2011 Bully Award finalist , see HTTPURL"
3852,101707544266932224,306431544,n,,,,,,@USER BBF ( Best Bully 's Forever ) ILoveYou : *
3855,105851004527984640,284300346,n,,,,,,Hey @USER ! Did you get my email a little while ago about the anti-bullying campaign ? I havent heard anything back yet .
3857,102942208671498240,326527535,n,,,,,,@USER you are DEFINATELY not a bully ! These people be trippin '
3860,106758475484372992,139427278,y,accusation,cyberbullying,n,accuser,none,"@USER Yeah yeah yeah , you cyber bully ."
3861,100260028933615617,230788484,n,,,,,,Did you get to meet Reiko ? I bet she was quite a bully .
3863,107152261687418880,214108364,n,,,,,,"@USER Thanks ! I think he deserves most of the credit . He did fear bullies , but found his school has anti bully culture from top down ."
3866,106498894866817024,24710832,n,,,,,,@USER @USER @USER the wonders of cyber-bullying !
3871,101655303963156480,65686889,y,accusation,other,n,accuser,none,@USER Go away ! Bully ! <3
3873,107463249041178626,34664379,n,,,,,,If u go outside u must be tryna get pushed around like a bully lol
3874,102646386633351168,176851240,y,self-disclosure,other,n,defender,none,@USER Is it okay that I punch every guys who is bullying you ? :)
3878,106553952224542721,175870518,n,,,,,,@USER What do you think of bullying ?
3887,104112396699832320,344333579,n,,,,,,News from the Blog : Workplace Investigations – Harassment & Bullying HTTPURL HTTPURL
3892,103127160688095232,187754437,n,,,,,,""" @USER : : AYE ! ! ! by SOUTH BULLY . Play : HTTPURL "" Atl street anthem @USER @USER @USER @USER"
3895,102825252073111552,202020808,y,accusation,other,y,accuser,none,@USER Your a bully xD
3897,107186604879265792,155237599,y,denial,other,y,bully,none,": O lol , i 'm no bully ! @USER"
3898,107283415669276672,244353038,y,report,other,n,reporter,anger,"So after they take that classs , they still bully ? #Smh ! Oh fuck no ! They got the Lil'Girl : O #nowimmad ! ! ]:<"
3899,108110482283560960,32887456,y,report,other,n,reporter,none,Thought @USER was gonna stop being a bully #journalistnotacritic #hater
3900,108376697463767040,291952241,n,,,,,,@USER BULLYING WE'LL STOP IT ! ! ! HTTPURL
3904,108180980824674304,221687521,y,self-disclosure,other,n,bully,none,While One Of My Besties Is Showing Sympathy The Other One Is Trying To Call Me A Bully .. ! ! !
3906,102792126819090432,64815033,y,self-disclosure,other,y,bully,none,"@USER yeahh , i bully you .. of course ;) no cause i dont ... nah , i just could n't be bothered #awk"
3907,103493114739699712,128258493,n,,,,,,@USER Whats wrong with Ballymun ? ? ? . Apart from the fact that decent residents there are being bullied by D . C . C and B . R . L
3909,108253522176385024,195061375,n,,,,,,Lmfao he stole ur girl so u put him on bully beatdown ...
3910,101754341274296321,19836173,n,,,,,,I won the HELPING HAND achievement in Bully : Scholarship Edition for 24 trueachievement points - HTTPURL
3916,106341958221430784,44127968,y,report,other,n,reporter,none,"@USER being ah bully , ha ga cant beat nobodt up !"
3917,102128320229031938,236591492,y,report,other,n,reporter,none,Rebecca Black Quits Middle School After Bullying HTTPURL
3919,106178171321335809,165892968,n,,,,,,""" Bullying "" is a reality . And there 's a lot we all can do by just smiling and caring about people . We can stop people from dying ! @USER"
3922,106017990818021378,274370694,y,report,other,n,reporter,none,#StrongHeart Evil Kyu is on roll . bullying Hyuk xD
3923,108372068025892864,134227225,n,,,,,,@USER lmbo true patience is not in bully vocab
3925,103678400987803648,261902606,n,,,,,,Lmaoo treasure searched for a cyber bullying video
3926,104102898283184128,25661299,y,report,other,n,reporter,none,@USER @USER I 'd say pro-labor as they call themselves engender the most bullying as they 're weak & bully the people themselves .
3929,106660847073509377,81636838,n,,,,,,"Read my response to "" Sofre bullying ? "" : HTTPURL"
3935,103293807004614656,69727029,y,denial,other,y,bully,none,@USER @USER lol im to short to b a bully . lol
3938,105411283326738434,337292713,n,,,,,,The Bully Project Trailer 2012 HD HTTPURL
3942,102891259370274818,355156508,y,self-disclosure,other,n,victim,none,@USER u care sooo much for people who get bullied everyday like me plzz retweett
3944,104578102226731009,357636222,y,self-disclosure,other,n,victim,none,"@USER i 'm getting bullied about my phone , :/ lol need to do something about it sooon ! lol"
3947,102031376471171073,276931099,y,self-disclosure,other,n,victim,anger,"Dear people who use to bully me , when you hear my name hope it gives you hell , hope it gives you hell . Sincerely , me . #WTAT"
3956,100211708710240256,242382339,y,self-disclosure,other,n,victim,none,"@USER @USER san , your fat hubby of a hathi is bullying me :'( fat hathisaouros ! ! !"
3957,102730819231166465,6872532,y,report,other,n,reporter,none,Mir complaining 87line bullying him ! HOW CUTE !
3962,102379185410027520,189880806,n,,,,,,I liked a @USER video HTTPURL Jessica Jarrell Bullying
3963,102533927679438848,101116702,n,,,,,,Getting bullied by your boyfriend .
3966,105430902951251969,148111013,y,self-disclosure,cyberbullying,n,victim,none,"Stress , cyber bullies , crying every night , holding a secret , about to blow = uh oh ... that was me"
3967,107395299085008896,131482264,y,self-disclosure,other,n,victim,none,#iwasthatkid . That everyone hated / bullied and made fun of I never understood why but some how made it . DON'T GIVE UP !
3968,103857378096709634,215722085,n,,,,,,The ugly road to bullying . HTTPURL
3972,107981520714743808,358266344,n,,,,,,VMA 's Im here now Oh yes Just bullied this TV
3981,106472769763549184,349198033,n,,,,,,@USER #If I Ruled The World Everybody that was bullied wouldnt be anymore . :)
3984,105628824686956544,88786689,n,,,,,,Your music gets bullied Your girl gets bullied Your radio gets bullied Your club get bullied You get bullied The whole world get bullied
3987,107621388122206210,46318016,n,,,,,,The Cirque Du Freak Set Looks Like The Bully Game
3989,108787583038926849,24287407,n,,,,,,Yes a midget kicked me ... felt like a bulldozer shoved me
4000,107008201450463232,63842639,y,report,other,n,reporter,none,@USER < biggest bully alive .. :(
4002,105479926026747905,73323589,y,self-disclosure,other,y,bully,none,Lmao why did me and Char just bully andre in to buying us waters
4003,107917264174596096,195873486,n,,,,,,I hate writers block . Like there is so much that I know about bullying being bad but I can't put in in words - __ - .
4012,104621498152648706,357918897,n,,,,,,"@USER follow me , and spread the word to people I am trying to get the message of anti bullying out ! Please help me , I cant do it alone !"
4013,108013537200324608,95612757,n,,,,,,"I 'm not against rap . I am not against hip-hop . I am against bigotry and inciting violence , rape and bullying ."
4014,102157616800727040,174023504,y,accusation,cyberbullying,y,accuser,none,@USER plz dnt tell me u a twitter bully lol
4016,101523032916504577,308762158,n,,,,,,The Bully at Work : What You Can Do to Stop the Hurt and Reclaim Your Dignity on the Job HTTPURL
4019,101776670507278338,263446193,n,,,,,,@USER . On Monday plss do n't bully me ! Ahaa
4022,103654890181640193,273489951,n,,,,,,#NEWS Defeat the Label are honored to have @USER and Cody Simpson as support to stop bullying . HTTPURL
4025,102819816347410432,313799471,n,,,,,,#Bullies When Bullies Attack What does your child do when every HTTPURL
4033,102334301122732032,44610621,n,,,,,,#News : - ' Financial Services Compensation Scheme reprimanded for bullying ... ' HTTPURL
4034,106400780105433088,360840788,n,,,,,,Thompson School District has a new website to support our community in dealing with bullying and cyberbullying . Check it out !
4037,102545561076510722,18412950,y,self-disclosure,other,y,bully,none,"Glad to be back home ! I missed my bed ( as stated earlier ) ! & I finally have fast internet & cable ! Oh , & ( bullying ) my mother .. LOL"
4040,106889862451445760,338761803,n,,,,,,Grieving Mom Forms Group To ' Rise Above ' Bullying Environments ( NBC ) HTTPURL #news #Columbus
4043,100961024643039232,351587680,n,,,,,,"if you are proud to be from birmingham help spread condemnation of any rioting / looting tonight - proud of @USER , proud of @USER !"
4044,102849462824734721,177711292,y,self-disclosure,other,y,victim,none,"@USER I do not live on a farm ! xD Ugh , you 're such a bully . I do n't even sound like a farmer ? ! : L"
4051,104883016593195008,281035147,y,report,other,n,reporter,none,@USER yes he his lol shit he bully his own mama lol
4052,105799675247988738,202815774,n,,,,,,"Even Psychology Today got attacked for "" Bullying . "" How can we make ANY progress if mere information is accused of ... HTTPURL"
4055,100203097686679552,237714233,y,self-disclosure,other,n,defender,none,@USER why you all bullying him ? ? #chinstopcrying #kohchincries
4057,101493316004220928,297771329,y,self-disclosure,other,n,defender,none,"@USER Wow kid , you need to'stop , bullying Perry . That 's just ... wrong on so many levels .."
4061,101327203765190658,18553167,n,,,,,,@USER is n't the whole mag just bullying ? ! It 's like a bitch you can keep in your handbag
4062,103799854777634817,132273912,y,self-disclosure,other,y,victim,none,@USER thing and then it was gonna kill me and i woke up ... hahah im not a pussy you just scared me shitless heheh you bully ! xx
4063,103955744008843264,186668321,n,,,,,,played the song ' Another face in the Crowd ' by Clockwork Bully on @USER HTTPURL
4066,108660990647861248,186004625,n,,,,,,@USER Please go like the facebook page to help stop bullying HTTPURL
4067,103060155553427456,337484972,y,report,other,n,reporter,none,Rebecca Black Forced to Be Homeschooled Due to School Bullying ... HTTPURL
4072,106115972502523904,78358330,y,self-disclosure,other,n,victim,none,4 . I get bullied .
4073,106512194052698112,82806918,y,self-disclosure,other,n,victim,sadness,"So like i 'm so sick off these girls bullying me , just makes me wish there was no such thing as bullies or school . :("
4074,106024899923030017,38407885,n,,,,,,"Never be bullied into silence . Never allow yourself to be made a victim . "" Accept no one 's definition of your life ; define yourself . "" #quote"
4076,106908523169972225,197631238,y,self-disclosure,other,n,victim,anger,feel like Im gettin bullied into babysitting tomorrow night so my sister can go get laid . absolute bullshit . Not sure what 2 do @USER
4078,101335110137294850,171744009,n,,,,,,OG bully look dog
4081,106872428331937794,208744331,y,self-disclosure,other,y,victim,none,@USER Protect Me from The bully imma Be In The Bully Protection Program they gon change my name and move me to alaska Ctfupppp
4087,105438083029286913,56819501,y,report,other,n,reporter,fear,"I 'm sorta scared for Vinny in high school . He was bullied for wanting to dance , but most likely that 's over ... HTTPURL"
4088,105766362210770944,353286075,y,report,other,n,reporter,none,@USER @USER @USER - _ - he is a bully ugh ! God
4091,100985828901265408,136014876,y,self-disclosure,other,n,victim,none,I 'm being bullied ! ! @USER @USER @USER @USER @USER
4094,103889064922578944,224913667,y,denial,other,n,bully,none,@USER Why ? I am not bulling you ... I love you bec you fail ... I dislike perfect ppl like Saga chii sama #savesoulmate
4098,108153299596877826,261836702,n,,,,,,Now Jim bloody Davidson 's appearing in my timeline . This is tantamount to bullying ! * headbutts the screen *
4101,100317352285057024,23124235,n,,,,,,@USER Bully ? What ?
4105,106571937366544384,236148654,n,,,,,,#IfIRuledTheWorld Nobody Would Be Bullied #RealTalk
4115,105050224501854208,20193504,n,,,,,,@USER Maybe he wo n't fall out with anyone here and wo n't be a bully either if he knows he has talent to work with .
4124,103326814109315073,33741202,y,accusation,other,n,accuser,none,@USER You 're a bully !
4125,103586246227542016,287412739,y,denial,other,n,bully,none,@USER thats the thing ? ! how am i a bully ? ! i used to be iconicbelieblove by the way . id you know who i am then you know me
4126,107866678624387072,165892968,n,,,,,,"Let 's pray for a whole world against violence , racism , bullying and homophobia ! @USER @USER @USER @USER @USER"
4130,106840800876429312,43941607,y,self-disclosure,cyberbullying,n,victim,none,@USER evil you are ! I have been bullied on twitter today ! You should be nice to me ;) x
4132,108457628514000896,29961452,n,,,,,,"LOL Junsu always got bully XDD "" Check this video out - - From JYJ_in 부산 HTTPURL via @USER """
4133,101513695301074944,66480024,n,,,,,,"What happened to all those friends in that car with her ? “ @USER : Rebecca Black Drops Out of School , Blames Bullying HTTPURL ”"
4137,107102006895845376,16176702,n,,,,,,I think we shamed Bolero into abandoning capslock . I feel like a bully .
4138,104044675505209346,276633898,y,accusation,other,y,accuser,none,"@USER Reese , you are a bully . :)"
4139,105372197509545984,74705616,n,,,,,,rt @USER Policies - Changing the Motivation To Do The Right Thing HTTPURL #motivology
4140,105393831326912512,185587775,n,,,,,,"@USER @USER oi boys allow it , aaron got cheated on ? Just bully him"
4141,106911391750955008,339057435,y,self-disclosure,other,n,victim,anger,"You bully me so fucking much , I hate you"
4142,107372004969160704,18134929,y,report,other,n,reporter,none,"@USER This was very much an exception for a "" troubled "" girl said to have been bullied into her part in the looting"
4144,104014923167825920,216827668,y,report,other,n,reporter,none,@USER You Can Tell How Meeka Was Acting That She Was Bullied Alot In School Lookin like A Black Twinkie or Something
4146,105712758888218627,103759214,n,,,,,,“ @USER : MatthewsPlace.com chatted with @USER ' s @USER . Go check out her thoughts on bullying HTTPURL ”
4149,102403026765103105,160657245,n,,,,,,@USER clearly it WAS ! ! * in my bullying voice ! * lls
4150,102807513027719168,95649692,n,,,,,,If your ever bullied listen to #NeverSayNever its such an inspirational song
4158,101351819040665600,41740455,n,,,,,,"AAPL Buying 375 Calls @USER 3.00 Weekly , Shorting 380 @USER 1.40 ( Dept Spread ) Bullish"
4160,107396117712474112,275904186,y,self-disclosure,physical,n,victim,none,Thinking how I get betrayed and bullied by my close friends in the past . I even nearly get beaten up . It 's my life .
4163,104822117547253760,5949072,y,self-disclosure,other,n,victim,anger,"@USER @USER what pissed me off was that I said I was n't really interested , MORE THAN ONCE . Little blond Irish bully ."
4164,106512035776438272,194077157,n,,,,,,#NEWMUSIC bingsta PRODUCTIONS / WE GOT IT RECORDS L . L . C . - BULLY THE GAME - PRODUCED BY - HTTPURL
4165,102170586641465344,156520539,y,accusation,other,y,accuser,none,@USER iMiss seeing your face on the weekends bully :/
4173,105632356664213504,283193023,n,,,,,,@USER The Effects of Bullying on Children With Anxiety - HTTPURL
4175,108376622536736768,291952241,n,,,,,,it would mean EVERYTHING if you took the time to watch this ... STOP THE BULLYING ! HTTPURL @USER
4176,106539805336281089,101073409,y,accusation,other,n,accuser,none,@USER fool u a bully
4181,101659840350396416,38671684,y,report,other,n,reporter,none,So a gay guy bullied someone in high school . Some how I do n't find this at all EXCITING . We are not all FAIRIES you know
4182,103244032683147265,218312888,n,,,,,,Bullying Fail HTTPURL
4185,107095976178753537,29013958,n,,,,,,My friend 's blog is torture . There 's a psychopathic bully inside her head and she does n't have the strength to kick its ass . Disgusting .
4188,107069382227791872,145006772,n,,,,,,I HATE BULLYING ! ! !
4191,106530752522485760,249571550,n,,,,,,Bullying at work : resolving a problem : One of the most common areas that we find for bullying is where the ... HTTPURL
4195,105389268066770944,340437035,y,report,cyberbullying,n,reporter,none,So the selena hate accounts think nolan is cyber bullying ? ? ? ya tht makes a lot of sense . NOT ! !
4197,106140789075226624,321998606,y,self-disclosure,other,n,victim,none,@USER YOU IS MY INSPIRATION SELENA FOLLOW ME I SUFFER BULLYING :/
4198,106850845131411456,90362421,y,report,other,n,reporter,none,"@USER totti is rlly a bully , its hard 4 a coach 2 work @USER roma wit out totti 's help"
4199,109006621346242560,142250765,y,self-disclosure,other,n,victim,none,@USER you will never tweet me stay strong ? : ' ' ( bullying killing me so much .. PLEASE JUSTIN NEVER SAY NEVER :heart_suit: 15
4200,101852977303785472,271560552,n,,,,,,@USER I have the best question ! Have you seen the video I made to stop bullying ! ? =] HTTPURL 8
4201,104592730944049153,19899404,y,report,other,n,reporter,none,Tweetn sucks w / o @USER @USER @USER and i miss @USER shez such a bully !
4205,100215228830203904,779451,n,,,,,,"Tennesseans face new Internet rules aimed at curbing piracy , bullying : HTTPURL via @USER"
4206,102841710379405312,26326498,n,,,,,,FEST ! Mishkin recently kicked ass on the Red Bull Bedroom Jam stage at Hevy Festival . RoomThirteen.com caught ... HTTPURL
4207,107269940737871872,317908951,n,,,,,,Because yu could be a bully lowkeyy
4211,100384407923339264,16537302,n,,,,,,@USER ' s schedule 3am devil worship 6am to 11pm stalking bullying voyeurism beatings DICK TOM HARRY & THIS is WHO u choose to fllw ?
4212,100969189447184384,337432885,n,,,,,,Saw a car ( with a great looking bully in it ) with your bumper sticker in #newwest this afternoon . Made me smile :)
4213,106055824597712896,72666000,n,,,,,,"' TIME FOR THREE ' In Effect Films is casting Time for Three , a music video and PSA about bully ... HTTPURL #film #tv #acting"
4215,108657594587037697,186004625,n,,,,,,@USER Please go like the facebook page to help stop bullying HTTPURL
4216,106056263070265344,37034136,n,,,,,,@USER @USER we 'll see on friday how much you bully him ! hahah
4217,108738350759952384,193943631,y,denial,other,n,bully,none,"this #bigbitch said i was bullying her cause i called her a #bigass ! im confused , cause all i did was state the obvious ."
4218,103143487255490560,39169848,n,,,,,,"you bully , you break , you fake you fake , you smoke , you toke , you want , you flaunt .. stuck in the teenage waste ."
4225,100636070009511936,61306665,n,,,,,,Riots have Spread 2Birmingham the Bullring has been shut down n Footlocker has been Raided ! This proves my point ! Its not about Mark anymore
4226,103530472457502720,251703993,n,,,,,,Get Bullying to STOP ! ! HTTPURL Please Sign this ! !
4228,104668310087532546,110863859,y,report,other,n,reporter,none,@USER lol no @USER a bully
4231,101625699537920001,217920074,y,accusation,other,n,accuser,anger,@USER tell me how my stories changed BABE . I read the convo . You bullied Holly . Your defence is that she took the piss out of u ..
4233,108904850288410624,88484394,y,report,other,n,reporter,none,@USER I know right ! Almost every disney channel actor has been bullied when they were younger
4241,102075857539055616,291221757,n,,,,,,Reblog if you are against bullying - › this must have more notes HTTPURL
4244,103699873232203777,346038803,n,,,,,,Bull just got raped in jail & now I 'm crying :( free my boyfriend ! !
4245,103874595924348929,354423086,y,report,other,n,reporter,none,Please do n't let people commit #suicide . I lost my younger brother to suicide . He killed himself because he was being #bullied . Support #gays
4247,107717527722934273,127201724,n,,,,,,@USER HOTTEST BULLY EVER :) ) ) @USER
4248,103461092071710720,205622840,n,,,,,,"If Chrome is the school bully , Explorer would be the kid quietly eating glue in the corner . HTTPURL"
4249,105597522164191232,39715916,n,,,,,,Kana bully by W520 guy :(
4252,108930942743232512,84108183,n,,,,,,"Defeat the Label Announces National "" Stand-Up Against Bullying Day "" HTTPURL"
4253,101721869341831168,135972759,y,report,other,n,reporter,none,"I mean go ahead - play , but I do n't get why you 're doing it . Basically , bullying a daft old man without reason 's not that funny . #knockandrun"
4255,108364860710076416,359473918,y,self-disclosure,other,y,bully,none,When I do n't have my phone I bully my mom for hers lol
4263,108180135320096769,335847547,n,,,,,,CYBER BULLYING - YouTube HTTPURL #KasiTopShayela
4264,101473863346552832,34128308,y,cyberbullying,verbal,n,assistant,none,"ABC is considering Rebecca Black a bully victim . Well do n't put up a horribly bad , stomach lurching , scream inducing video ."
4268,105944218878492672,52691205,y,self-disclosure,other,n,defender,none,Dnt be a bully leave tayo alone ... pick on someone ur ownsizeCc @USER
4279,105423505667014657,342892071,n,,,,,,@USER any name counts as bullying .. so if u want then u can .
4283,105015747813715968,280269879,y,report,cyberbullying,n,reporter,none,Hahahaha funny guy @USER thinks he 's like the twitter bully or something
4286,106070926398992384,50700053,n,,,,,,@USER Bully shawn back because dane cook was one of the cooks
4287,106198587322540032,292594060,n,,,,,,I have news 4 Congressional Black Caucus ! Your days of bullying White jellyfish is near-end w / TEA Party on scene ! @USER #tcot #sot
4289,106014155491917824,105018214,n,,,,,,@USER Contact@RumorFix.com . Support Lynn . Are n't you tired of stars getting irate that someone does n't like them ? Bully back .
4291,104275211456757760,123401568,y,self-disclosure,other,n,defender,none,I like when kids try to bully my son on the playground . Scissor kicking todddlers next to the jungle gym is one of my fav pastimes .
4298,103699488207683585,256772789,y,denial,other,n,bully,none,"Lmao , I 'm Not A Bully ! Shut Up ."
4302,108151422981378048,21069391,n,,,,,,@USER I 'm really not liking their bully approach . Do n't the GOP know it was one of their own that started the EPA ?
4303,108929946356944896,156246397,n,,,,,,@USER yeah mate miss it loads .. Was so so good ! Sat at home sulking past few days ! Wisdom teeth bullying me :(
4306,106407826968162304,251769334,n,,,,,,Video : Have you ever had to deal with bullying ? What about when this bullying gets carried on to the cyber ... HTTPURL
4307,106818223810420736,51155427,y,report,other,n,reporter,none,I cant believe mi bully ass daughter pulled mi track out like wtf
4309,102791185231396864,131175226,y,self-disclosure,verbal,n,victim,none,@USER I guess it 's this ... I was SO beaten down by namecalling and bullying as a child that I can never diminish its importance ...
4312,105310089086377984,88509666,n,,,,,,@USER Did you message me again after I said la la la bullying ? Lol
4314,100965292062150656,249146027,n,,,,,,@USER is it possible that the ags might bring little brother tech with us after tech ad told espn no for trying to bully tech to lhn ?
4319,103549647284486144,318488882,n,,,,,,Ideas And Help For Victims Of Bullying : HTTPURL
4320,106394069151911936,219329534,n,,,,,,"$ INTC ' s new flagship server platform , Romley , pushed out to 2012 . Good news for $ AMD ' s new Bulldozer server platform ."
4321,102589212209070080,71069588,y,report,other,n,reporter,none,#WWYD if You saw the kids who bullied MB ?
